user_id,signup_day,channel,user_type,experiment_group,converted
3741,15,referral,high_value,treatment,0
3742,8,referral,medium_value,control,0
3743,72,organic,medium_value,treatment,0
3744,37,organic,low_value,control,0
3745,74,paid_ads,medium_value,treatment,0
3746,53,organic,medium_value,treatment,0
3747,55,partner,low_value,treatment,0
3748,85,organic,medium_value,treatment,0
3749,86,paid_ads,medium_value,treatment,0
3750,44,paid_ads,high_value,treatment,0
3751,33,paid_ads,medium_value,treatment,0
3752,8,organic,low_value,control,0
3753,87,paid_ads,medium_value,treatment,0
3754,7,organic,medium_value,control,0
3755,6,partner,medium_value,control,0
3756,35,organic,low_value,treatment,0
3757,17,partner,medium_value,control,1
3758,2,referral,medium_value,control,0
3759,27,organic,low_value,treatment,1
3760,69,referral,high_value,control,1
3761,43,organic,low_value,control,0
3762,20,partner,medium_value,treatment,0
3763,27,paid_ads,medium_value,treatment,0
3764,53,organic,medium_value,treatment,0
3765,53,paid_ads,medium_value,treatment,0
3766,64,organic,medium_value,treatment,0
3767,20,partner,medium_value,treatment,0
3768,12,organic,medium_value,control,0
3769,56,referral,high_value,treatment,0
3770,48,paid_ads,high_value,treatment,1
3771,53,partner,low_value,control,0
3772,9,organic,medium_value,control,1
3773,52,paid_ads,low_value,control,0
3774,43,paid_ads,high_value,treatment,0
3775,46,referral,medium_value,control,0
3776,52,organic,medium_value,treatment,0
3777,73,organic,low_value,treatment,0
3778,45,organic,low_value,treatment,1
3779,12,referral,high_value,control,0
3780,36,organic,low_value,treatment,0
3781,23,paid_ads,high_value,control,0
3782,1,organic,medium_value,treatment,0
3783,85,partner,low_value,treatment,0
3784,80,partner,low_value,control,0
3785,13,paid_ads,low_value,treatment,0
3786,9,paid_ads,medium_value,control,0
3787,34,organic,high_value,treatment,0
3788,24,organic,high_value,control,0
3789,2,organic,medium_value,control,0
3790,16,referral,low_value,control,0
3791,11,paid_ads,high_value,control,0
3792,53,partner,medium_value,treatment,0
3793,23,paid_ads,medium_value,treatment,0
3794,28,referral,medium_value,treatment,0
3795,42,paid_ads,medium_value,control,0
3796,24,paid_ads,medium_value,control,0
3797,59,organic,low_value,treatment,0
3798,89,paid_ads,high_value,control,0
3799,64,paid_ads,low_value,treatment,0
3800,83,referral,high_value,treatment,0
3801,27,partner,high_value,control,0
3802,15,organic,medium_value,treatment,1
3803,46,organic,low_value,treatment,0
3804,80,paid_ads,medium_value,treatment,0
3805,57,paid_ads,medium_value,control,0
3806,75,organic,medium_value,control,0
3807,26,referral,medium_value,control,0
3808,52,partner,low_value,control,0
3809,41,partner,low_value,control,0
3810,58,organic,high_value,treatment,0
3811,46,partner,medium_value,treatment,0
3812,33,referral,low_value,treatment,0
3813,36,paid_ads,medium_value,control,0
3814,5,paid_ads,medium_value,treatment,0
3815,6,referral,high_value,control,0
3816,24,paid_ads,medium_value,treatment,0
3817,32,paid_ads,high_value,treatment,1
3818,54,paid_ads,low_value,treatment,0
3819,57,paid_ads,medium_value,treatment,0
3820,6,organic,medium_value,treatment,0
3821,56,partner,low_value,control,0
3822,11,referral,high_value,control,0
3823,15,paid_ads,medium_value,control,0
3824,79,organic,medium_value,control,0
3825,42,paid_ads,medium_value,treatment,0
3826,76,organic,low_value,control,0
3827,6,organic,low_value,treatment,0
3828,50,paid_ads,high_value,control,0
3829,72,paid_ads,low_value,control,0
3830,31,paid_ads,medium_value,treatment,0
3831,74,organic,low_value,control,0
3832,7,paid_ads,medium_value,treatment,0
3833,86,organic,medium_value,treatment,0
3834,88,partner,medium_value,control,0
3835,71,paid_ads,medium_value,treatment,0
3836,44,referral,medium_value,control,1
3837,85,organic,medium_value,treatment,0
3838,58,organic,low_value,treatment,1
3839,3,partner,medium_value,control,0
3840,66,organic,low_value,treatment,0
3841,28,paid_ads,medium_value,control,0
3842,28,paid_ads,medium_value,treatment,1
3843,27,organic,low_value,treatment,0
3844,76,referral,medium_value,treatment,0
3845,78,paid_ads,low_value,treatment,0
3846,86,organic,low_value,control,0
3847,43,organic,medium_value,treatment,0
3848,89,organic,medium_value,control,0
3849,3,partner,high_value,treatment,0
3850,89,referral,medium_value,control,0
3851,8,organic,medium_value,treatment,0
3852,4,organic,low_value,treatment,0
3853,55,referral,medium_value,treatment,0
3854,83,paid_ads,medium_value,control,0
3855,49,paid_ads,medium_value,treatment,0
3856,74,paid_ads,low_value,treatment,0
3857,14,organic,high_value,treatment,0
3858,31,referral,high_value,control,0
3859,27,partner,medium_value,control,0
3860,21,organic,low_value,control,0
3861,16,paid_ads,low_value,control,0
3862,58,paid_ads,medium_value,control,0
3863,89,paid_ads,low_value,control,0
3864,70,organic,medium_value,control,0
3865,56,referral,low_value,control,0
3866,25,paid_ads,high_value,control,0
3867,24,paid_ads,high_value,treatment,0
3868,9,organic,high_value,treatment,0
3869,44,organic,medium_value,control,1
3870,82,organic,low_value,treatment,0
3871,10,referral,medium_value,treatment,0
3872,76,organic,low_value,treatment,0
3873,52,referral,medium_value,control,0
3874,71,paid_ads,high_value,control,0
3875,67,paid_ads,medium_value,treatment,0
3876,27,paid_ads,medium_value,control,0
3877,74,paid_ads,low_value,control,0
3878,64,organic,medium_value,control,0
3879,48,organic,medium_value,control,0
3880,46,referral,medium_value,treatment,0
3881,51,referral,medium_value,control,0
3882,87,organic,low_value,treatment,0
3883,53,paid_ads,high_value,treatment,0
3884,59,organic,low_value,treatment,0
3885,56,organic,medium_value,control,1
3886,46,organic,medium_value,control,0
3887,30,partner,low_value,control,0
3888,45,organic,medium_value,control,0
3889,25,organic,medium_value,treatment,0
3890,4,organic,high_value,control,0
3891,83,organic,medium_value,treatment,0
3892,51,paid_ads,low_value,treatment,0
3893,74,organic,medium_value,treatment,0
3894,53,organic,low_value,treatment,0
3895,32,paid_ads,medium_value,control,0
3896,49,organic,high_value,control,0
3897,37,referral,high_value,control,0
3898,26,paid_ads,medium_value,control,0
3899,14,organic,low_value,treatment,0
3900,60,referral,medium_value,control,0
3901,20,organic,medium_value,control,0
3902,45,paid_ads,low_value,treatment,0
3903,68,paid_ads,low_value,control,0
3904,5,organic,high_value,treatment,1
3905,37,paid_ads,low_value,control,0
3906,61,partner,medium_value,control,1
3907,85,partner,high_value,treatment,0
3908,61,paid_ads,medium_value,treatment,0
3909,81,paid_ads,medium_value,control,0
3910,77,organic,medium_value,control,0
3911,73,organic,medium_value,control,0
3912,45,paid_ads,high_value,control,0
3913,12,paid_ads,low_value,control,0
3914,2,partner,low_value,treatment,0
3915,5,paid_ads,low_value,control,0
3916,7,paid_ads,medium_value,control,1
3917,43,paid_ads,medium_value,treatment,0
3918,32,referral,medium_value,control,0
3919,80,referral,high_value,control,0
3920,74,paid_ads,medium_value,treatment,0
3921,76,organic,medium_value,control,0
3922,49,referral,low_value,treatment,0
3923,10,organic,medium_value,control,0
3924,27,partner,medium_value,control,0
3925,69,paid_ads,medium_value,control,0
3926,40,paid_ads,medium_value,control,0
3927,15,paid_ads,medium_value,control,0
3928,67,referral,medium_value,control,0
3929,47,organic,medium_value,treatment,0
3930,55,partner,medium_value,treatment,1
3931,63,paid_ads,high_value,control,0
3932,58,organic,low_value,treatment,0
3933,89,organic,low_value,treatment,0
3934,61,paid_ads,medium_value,treatment,0
3935,75,paid_ads,high_value,control,0
3936,10,paid_ads,low_value,treatment,0
3937,88,referral,medium_value,control,0
3938,17,paid_ads,medium_value,control,0
3939,18,partner,high_value,treatment,0
3940,86,paid_ads,medium_value,treatment,0
3941,54,referral,low_value,treatment,0
3942,81,organic,low_value,treatment,0
3943,25,paid_ads,medium_value,control,0
3944,5,organic,medium_value,treatment,1
3945,3,paid_ads,high_value,control,0
3946,28,partner,high_value,control,1
3947,58,organic,low_value,treatment,0
3948,16,organic,medium_value,control,0
3949,42,partner,medium_value,treatment,0
3950,79,organic,low_value,control,0
3951,65,referral,low_value,treatment,0
3952,33,paid_ads,low_value,control,0
3953,7,referral,high_value,control,0
3954,12,organic,high_value,treatment,1
3955,7,organic,medium_value,control,0
3956,64,paid_ads,medium_value,treatment,0
3957,42,partner,low_value,treatment,0
3958,38,paid_ads,medium_value,treatment,0
3959,80,organic,low_value,treatment,0
3960,58,paid_ads,medium_value,control,0
3961,83,partner,low_value,treatment,0
3962,87,referral,medium_value,control,0
3963,85,partner,low_value,control,0
3964,85,organic,high_value,control,0
3965,43,organic,medium_value,treatment,0
3966,8,paid_ads,low_value,treatment,0
3967,36,referral,medium_value,treatment,0
3968,73,organic,medium_value,treatment,0
3969,35,organic,low_value,treatment,0
3970,27,referral,medium_value,treatment,0
3971,41,organic,medium_value,control,1
3972,42,paid_ads,high_value,treatment,0
3973,84,paid_ads,low_value,treatment,0
3974,87,paid_ads,medium_value,control,0
3975,41,referral,medium_value,treatment,0
3976,65,paid_ads,high_value,control,0
3977,54,paid_ads,medium_value,treatment,0
3978,71,paid_ads,high_value,treatment,0
3979,47,paid_ads,high_value,treatment,0
3980,21,paid_ads,medium_value,treatment,0
3981,26,organic,high_value,treatment,0
3982,66,organic,high_value,treatment,0
3983,12,organic,medium_value,control,0
3984,44,organic,high_value,control,0
3985,9,paid_ads,medium_value,treatment,1
3986,8,referral,high_value,treatment,0
3987,53,referral,medium_value,treatment,0
3988,26,referral,medium_value,control,1
3989,33,paid_ads,low_value,treatment,0
3990,0,paid_ads,medium_value,treatment,0
3991,31,paid_ads,high_value,control,0
3992,88,organic,high_value,treatment,0
3993,70,organic,medium_value,treatment,0
3994,66,paid_ads,low_value,treatment,0
3995,83,partner,medium_value,treatment,0
3996,19,organic,medium_value,control,0
3997,34,organic,high_value,treatment,0
3998,89,referral,medium_value,treatment,0
3999,77,organic,medium_value,control,0
4000,16,referral,medium_value,treatment,0
4001,17,referral,low_value,treatment,0
4002,44,partner,medium_value,control,0
4003,83,paid_ads,high_value,control,0
4004,52,referral,medium_value,control,0
4005,81,paid_ads,medium_value,treatment,0
4006,67,paid_ads,medium_value,treatment,0
4007,64,paid_ads,medium_value,control,0
4008,0,organic,medium_value,control,1
4009,57,paid_ads,medium_value,control,0
4010,25,paid_ads,low_value,treatment,1
4011,19,referral,medium_value,treatment,0
4012,86,referral,low_value,treatment,0
4013,9,referral,medium_value,treatment,0
4014,58,organic,medium_value,treatment,0
4015,74,referral,low_value,control,0
4016,40,paid_ads,medium_value,treatment,0
4017,4,partner,low_value,treatment,0
4018,64,partner,low_value,treatment,0
4019,16,organic,high_value,treatment,0
4020,21,referral,medium_value,treatment,0
4021,40,organic,high_value,treatment,0
4022,67,paid_ads,low_value,treatment,0
4023,68,paid_ads,low_value,treatment,0
4024,10,organic,high_value,treatment,0
4025,55,referral,high_value,control,0
4026,50,organic,medium_value,control,0
4027,20,organic,medium_value,treatment,0
4028,75,paid_ads,high_value,control,0
4029,25,referral,medium_value,control,0
4030,18,partner,medium_value,control,0
4031,59,referral,high_value,treatment,0
4032,70,referral,low_value,treatment,0
4033,46,paid_ads,low_value,control,0
4034,70,organic,low_value,control,0
4035,25,organic,low_value,treatment,1
4036,39,paid_ads,medium_value,control,0
4037,4,referral,medium_value,control,0
4038,20,paid_ads,medium_value,treatment,0
4039,77,referral,low_value,treatment,0
4040,3,paid_ads,low_value,control,0
4041,22,organic,low_value,treatment,1
4042,83,organic,low_value,control,0
4043,14,referral,medium_value,treatment,0
4044,7,referral,medium_value,control,0
4045,40,partner,medium_value,control,0
4046,18,organic,high_value,treatment,0
4047,45,partner,high_value,treatment,0
4048,27,organic,medium_value,control,0
4049,67,organic,medium_value,control,0
4050,14,partner,medium_value,treatment,0
4051,36,organic,medium_value,treatment,0
4052,0,referral,medium_value,control,0
4053,66,organic,medium_value,treatment,0
4054,23,paid_ads,medium_value,control,0
4055,26,partner,medium_value,treatment,0
4056,39,organic,low_value,control,0
4057,62,referral,medium_value,control,0
4058,60,organic,medium_value,control,0
4059,35,paid_ads,low_value,control,0
4060,23,organic,low_value,control,0
4061,23,organic,low_value,control,0
4062,3,organic,medium_value,control,0
4063,66,organic,high_value,control,0
4064,33,partner,medium_value,treatment,0
4065,56,paid_ads,medium_value,control,1
4066,48,organic,low_value,treatment,0
4067,86,paid_ads,medium_value,control,0
4068,52,organic,high_value,control,1
4069,22,referral,high_value,treatment,1
4070,68,partner,high_value,treatment,0
4071,52,paid_ads,medium_value,control,0
4072,61,partner,low_value,control,0
4073,40,paid_ads,low_value,treatment,0
4074,56,organic,low_value,treatment,0
4075,59,referral,medium_value,treatment,0
4076,53,paid_ads,medium_value,control,0
4077,69,referral,medium_value,control,0
4078,56,partner,medium_value,treatment,0
4079,9,paid_ads,low_value,treatment,0
4080,39,partner,medium_value,treatment,0
4081,6,referral,low_value,treatment,0
4082,37,paid_ads,medium_value,treatment,0
4083,84,paid_ads,high_value,control,0
4084,60,organic,high_value,control,0
4085,83,partner,medium_value,treatment,0
4086,2,referral,low_value,control,0
4087,50,organic,medium_value,control,0
4088,85,organic,low_value,control,0
4089,46,paid_ads,low_value,control,0
4090,67,organic,medium_value,control,0
4091,75,organic,low_value,treatment,0
4092,37,paid_ads,medium_value,control,0
4093,35,organic,medium_value,treatment,0
4094,40,paid_ads,low_value,control,1
4095,68,organic,low_value,control,0
4096,12,organic,medium_value,treatment,0
4097,86,referral,medium_value,treatment,0
4098,57,paid_ads,high_value,control,0
4099,49,organic,medium_value,treatment,0
4100,29,organic,medium_value,control,0
4101,61,paid_ads,low_value,treatment,0
4102,24,organic,medium_value,control,0
4103,26,organic,high_value,control,0
4104,50,organic,medium_value,treatment,0
4105,77,referral,medium_value,treatment,0
4106,56,referral,medium_value,control,0
4107,46,referral,medium_value,treatment,0
4108,38,referral,low_value,control,0
4109,15,referral,high_value,treatment,0
4110,21,paid_ads,medium_value,control,0
4111,84,paid_ads,low_value,treatment,0
4112,53,organic,medium_value,control,0
4113,20,paid_ads,medium_value,control,0
4114,71,referral,medium_value,treatment,0
4115,15,paid_ads,medium_value,treatment,0
4116,58,paid_ads,medium_value,treatment,0
4117,30,organic,medium_value,control,0
4118,41,paid_ads,low_value,treatment,0
4119,73,referral,low_value,treatment,0
4120,31,partner,medium_value,treatment,0
4121,58,organic,high_value,treatment,0
4122,33,referral,high_value,control,1
4123,8,paid_ads,high_value,treatment,1
4124,80,partner,medium_value,treatment,0
4125,10,paid_ads,high_value,control,0
4126,9,paid_ads,medium_value,treatment,0
4127,85,paid_ads,low_value,treatment,0
4128,16,referral,medium_value,treatment,0
4129,67,partner,low_value,control,0
4130,47,organic,low_value,treatment,0
4131,51,organic,medium_value,control,0
4132,24,partner,low_value,treatment,0
4133,20,paid_ads,low_value,treatment,0
4134,64,paid_ads,medium_value,treatment,0
4135,62,paid_ads,medium_value,control,0
4136,88,organic,medium_value,treatment,0
4137,50,referral,low_value,treatment,0
4138,35,referral,medium_value,control,0
4139,80,organic,high_value,treatment,0
4140,87,organic,medium_value,treatment,0
4141,65,referral,medium_value,treatment,0
4142,14,organic,medium_value,control,0
4143,38,partner,low_value,control,0
4144,69,organic,medium_value,treatment,0
4145,0,paid_ads,low_value,control,0
4146,22,partner,low_value,control,0
4147,38,referral,medium_value,treatment,0
4148,56,paid_ads,high_value,control,0
4149,80,referral,low_value,treatment,1
4150,33,organic,low_value,treatment,0
4151,40,organic,high_value,treatment,0
4152,72,partner,medium_value,treatment,1
4153,12,referral,medium_value,control,0
4154,69,paid_ads,low_value,control,0
4155,5,paid_ads,low_value,treatment,1
4156,83,organic,high_value,control,0
4157,51,organic,low_value,treatment,0
4158,2,paid_ads,high_value,treatment,1
4159,80,referral,low_value,control,0
4160,62,paid_ads,medium_value,treatment,0
4161,48,referral,medium_value,control,1
4162,75,organic,high_value,control,0
4163,46,paid_ads,high_value,treatment,0
4164,54,organic,medium_value,treatment,0
4165,63,paid_ads,medium_value,treatment,0
4166,64,organic,high_value,control,0
4167,80,partner,high_value,control,0
4168,66,organic,high_value,control,0
4169,89,partner,low_value,control,0
4170,14,paid_ads,low_value,control,0
4171,31,partner,high_value,treatment,0
4172,67,paid_ads,medium_value,treatment,0
4173,17,partner,high_value,control,0
4174,82,organic,low_value,control,0
4175,42,referral,low_value,treatment,0
4176,34,partner,medium_value,treatment,0
4177,77,organic,low_value,treatment,0
4178,57,organic,low_value,control,0
4179,32,paid_ads,low_value,control,0
4180,13,partner,medium_value,treatment,0
4181,33,paid_ads,medium_value,treatment,0
4182,60,paid_ads,medium_value,control,1
4183,3,organic,medium_value,treatment,0
4184,87,organic,medium_value,control,0
4185,58,referral,high_value,control,0
4186,28,organic,medium_value,treatment,0
4187,82,paid_ads,medium_value,control,0
4188,5,partner,medium_value,treatment,0
4189,48,organic,medium_value,control,0
4190,39,referral,low_value,control,0
4191,82,organic,low_value,control,0
4192,64,paid_ads,medium_value,control,0
4193,68,organic,medium_value,control,1
4194,26,referral,medium_value,treatment,0
4195,79,organic,high_value,treatment,0
4196,5,paid_ads,low_value,control,0
4197,12,paid_ads,medium_value,control,0
4198,63,organic,high_value,treatment,0
4199,61,referral,low_value,control,0
4200,18,organic,high_value,control,0
4201,75,referral,medium_value,control,0
4202,79,organic,high_value,treatment,0
4203,42,referral,high_value,control,0
4204,73,organic,high_value,treatment,0
4205,88,paid_ads,high_value,control,0
4206,19,organic,medium_value,control,0
4207,67,referral,low_value,control,0
4208,43,organic,medium_value,treatment,0
4209,22,partner,low_value,treatment,0
4210,1,partner,medium_value,control,0
4211,21,organic,medium_value,control,0
4212,56,paid_ads,high_value,treatment,0
4213,71,organic,medium_value,treatment,1
4214,6,paid_ads,medium_value,control,0
4215,77,referral,medium_value,treatment,0
4216,55,referral,low_value,control,0
4217,66,paid_ads,medium_value,control,0
4218,15,organic,medium_value,control,1
4219,82,paid_ads,low_value,treatment,0
4220,50,organic,medium_value,control,0
4221,81,referral,medium_value,treatment,0
4222,79,paid_ads,low_value,treatment,0
4223,71,referral,medium_value,treatment,1
4224,11,organic,high_value,control,0
4225,52,organic,medium_value,control,1
4226,74,organic,medium_value,treatment,0
4227,4,organic,medium_value,treatment,0
4228,26,organic,high_value,treatment,0
4229,11,referral,low_value,control,0
4230,16,partner,low_value,control,0
4231,5,paid_ads,medium_value,treatment,0
4232,4,paid_ads,medium_value,control,0
4233,56,organic,low_value,treatment,1
4234,27,partner,high_value,control,0
4235,77,organic,medium_value,control,0
4236,68,partner,medium_value,control,0
4237,58,paid_ads,low_value,control,0
4238,32,organic,high_value,control,0
4239,61,partner,low_value,treatment,0
4240,49,organic,medium_value,control,0
4241,18,paid_ads,medium_value,control,0
4242,85,paid_ads,medium_value,treatment,0
4243,68,organic,high_value,control,0
4244,65,paid_ads,low_value,control,0
4245,46,referral,low_value,treatment,0
4246,38,referral,medium_value,treatment,0
4247,67,organic,low_value,control,1
4248,32,partner,low_value,control,0
4249,12,organic,medium_value,treatment,0
4250,83,organic,medium_value,control,0
4251,53,organic,medium_value,treatment,0
4252,6,organic,medium_value,treatment,0
4253,78,organic,high_value,treatment,1
4254,86,partner,medium_value,control,0
4255,13,organic,high_value,control,1
4256,86,organic,low_value,treatment,0
4257,18,organic,low_value,control,0
4258,53,referral,medium_value,control,0
4259,19,partner,medium_value,treatment,0
4260,28,organic,medium_value,control,0
4261,23,organic,medium_value,control,0
4262,81,organic,medium_value,treatment,0
4263,62,organic,medium_value,control,0
4264,73,organic,medium_value,control,0
4265,56,paid_ads,high_value,control,0
4266,7,organic,high_value,treatment,0
4267,89,paid_ads,high_value,control,0
4268,61,organic,low_value,control,0
4269,28,partner,low_value,treatment,0
4270,73,partner,medium_value,treatment,1
4271,16,paid_ads,medium_value,control,0
4272,65,paid_ads,high_value,treatment,0
4273,5,paid_ads,medium_value,control,0
4274,57,paid_ads,high_value,treatment,0
4275,68,referral,medium_value,control,0
4276,27,paid_ads,low_value,control,0
4277,61,partner,high_value,treatment,0
4278,40,partner,low_value,control,0
4279,68,organic,high_value,control,0
4280,81,paid_ads,medium_value,control,0
4281,89,organic,high_value,treatment,0
4282,83,organic,medium_value,control,1
4283,40,paid_ads,high_value,control,0
4284,48,organic,medium_value,control,0
4285,48,partner,medium_value,control,0
4286,75,organic,medium_value,control,0
4287,70,paid_ads,medium_value,control,0
4288,2,paid_ads,low_value,control,1
4289,9,referral,medium_value,control,0
4290,88,paid_ads,high_value,treatment,0
4291,34,partner,medium_value,treatment,0
4292,79,paid_ads,low_value,treatment,0
4293,1,paid_ads,medium_value,control,0
4294,23,organic,medium_value,treatment,0
4295,73,paid_ads,high_value,control,0
4296,37,referral,medium_value,treatment,0
4297,21,paid_ads,medium_value,control,0
4298,25,referral,low_value,control,0
4299,42,paid_ads,low_value,control,1
4300,54,organic,high_value,control,1
4301,38,organic,medium_value,treatment,0
4302,28,organic,medium_value,treatment,0
4303,19,referral,medium_value,treatment,0
4304,40,referral,low_value,treatment,0
4305,53,organic,medium_value,control,0
4306,19,paid_ads,medium_value,control,0
4307,18,paid_ads,medium_value,treatment,0
4308,83,paid_ads,low_value,treatment,0
4309,65,organic,medium_value,treatment,0
4310,29,organic,medium_value,control,0
4311,52,organic,medium_value,treatment,0
4312,33,organic,medium_value,treatment,1
4313,21,organic,low_value,control,0
4314,66,organic,medium_value,control,0
4315,5,paid_ads,medium_value,control,0
4316,78,organic,medium_value,treatment,0
4317,26,partner,low_value,control,0
4318,9,organic,medium_value,control,0
4319,72,organic,high_value,control,0
4320,47,paid_ads,medium_value,treatment,0
4321,69,organic,medium_value,control,0
4322,58,referral,low_value,control,0
4323,58,organic,low_value,treatment,0
4324,1,partner,medium_value,treatment,1
4325,28,partner,high_value,control,0
4326,67,paid_ads,low_value,treatment,0
4327,64,paid_ads,medium_value,treatment,0
4328,82,referral,medium_value,control,0
4329,25,paid_ads,medium_value,control,0
4330,88,paid_ads,medium_value,control,0
4331,9,organic,medium_value,control,0
4332,52,organic,low_value,control,0
4333,78,paid_ads,low_value,treatment,0
4334,58,paid_ads,medium_value,control,0
4335,21,partner,medium_value,treatment,0
4336,50,organic,high_value,control,0
4337,47,referral,high_value,treatment,1
4338,20,organic,medium_value,control,0
4339,21,paid_ads,medium_value,treatment,0
4340,29,organic,low_value,treatment,0
4341,24,paid_ads,low_value,treatment,0
4342,27,organic,medium_value,control,0
4343,64,paid_ads,medium_value,treatment,0
4344,44,referral,high_value,treatment,0
4345,67,paid_ads,low_value,treatment,0
4346,6,paid_ads,medium_value,control,0
4347,48,referral,high_value,treatment,0
4348,8,referral,medium_value,control,0
4349,35,paid_ads,low_value,treatment,0
4350,82,organic,low_value,treatment,0
4351,0,partner,high_value,control,0
4352,9,paid_ads,low_value,control,0
4353,35,organic,medium_value,control,0
4354,72,organic,high_value,treatment,0
4355,45,referral,low_value,control,0
4356,31,organic,low_value,control,0
4357,31,partner,medium_value,treatment,1
4358,5,organic,medium_value,control,0
4359,47,referral,low_value,control,1
4360,37,paid_ads,low_value,treatment,0
4361,16,paid_ads,low_value,control,0
4362,73,partner,medium_value,control,0
4363,26,paid_ads,low_value,control,0
4364,53,paid_ads,low_value,treatment,0
4365,49,organic,high_value,treatment,0
4366,34,organic,low_value,control,0
4367,84,organic,medium_value,control,0
4368,24,referral,medium_value,control,0
4369,27,organic,medium_value,treatment,0
4370,14,organic,high_value,control,0
4371,3,paid_ads,medium_value,treatment,0
4372,72,paid_ads,low_value,control,1
4373,26,referral,medium_value,treatment,1
4374,25,organic,medium_value,treatment,0
4375,18,organic,low_value,treatment,0
4376,16,partner,medium_value,control,1
4377,42,organic,medium_value,treatment,0
4378,40,partner,medium_value,control,0
4379,41,partner,medium_value,control,0
4380,49,referral,medium_value,control,0
4381,83,organic,low_value,treatment,0
4382,39,referral,medium_value,treatment,0
4383,38,referral,low_value,treatment,0
4384,22,paid_ads,medium_value,treatment,1
4385,51,organic,medium_value,control,0
4386,46,organic,medium_value,treatment,1
4387,62,organic,low_value,treatment,0
4388,68,paid_ads,medium_value,treatment,0
4389,42,paid_ads,high_value,control,0
4390,47,paid_ads,high_value,treatment,1
4391,33,paid_ads,medium_value,treatment,0
4392,39,paid_ads,medium_value,treatment,0
4393,74,paid_ads,medium_value,control,0
4394,60,partner,high_value,treatment,0
4395,49,organic,low_value,treatment,0
4396,66,paid_ads,medium_value,control,1
4397,61,organic,medium_value,control,1
4398,57,paid_ads,medium_value,control,0
4399,32,referral,medium_value,treatment,0
4400,74,partner,low_value,control,0
4401,15,organic,high_value,control,0
4402,81,partner,medium_value,treatment,1
4403,47,organic,low_value,treatment,0
4404,9,paid_ads,medium_value,control,0
4405,81,organic,medium_value,control,0
4406,37,partner,medium_value,treatment,0
4407,18,paid_ads,low_value,treatment,1
4408,35,referral,low_value,control,0
4409,58,referral,low_value,treatment,0
4410,62,organic,medium_value,control,0
4411,76,organic,low_value,treatment,0
4412,45,partner,high_value,control,0
4413,2,organic,high_value,control,0
4414,73,organic,low_value,control,0
4415,64,paid_ads,high_value,control,0
4416,7,paid_ads,high_value,treatment,0
4417,50,organic,medium_value,treatment,1
4418,80,organic,medium_value,treatment,0
4419,72,organic,low_value,control,0
4420,5,paid_ads,medium_value,control,0
4421,88,partner,medium_value,control,0
4422,38,partner,medium_value,control,0
4423,59,paid_ads,low_value,treatment,0
4424,27,organic,low_value,control,0
4425,53,partner,medium_value,treatment,0
4426,36,paid_ads,low_value,treatment,0
4427,8,organic,low_value,control,0
4428,81,partner,high_value,treatment,0
4429,55,referral,high_value,control,0
4430,58,referral,high_value,control,1
4431,84,referral,low_value,treatment,0
4432,1,organic,high_value,control,0
4433,60,organic,medium_value,control,0
4434,57,referral,high_value,treatment,1
4435,59,organic,low_value,control,0
4436,39,paid_ads,medium_value,treatment,0
4437,35,referral,low_value,control,0
4438,36,referral,low_value,control,0
4439,78,paid_ads,high_value,treatment,0
4440,17,referral,medium_value,treatment,0
4441,62,referral,high_value,control,1
4442,21,referral,low_value,control,0
4443,10,organic,medium_value,treatment,1
4444,57,organic,high_value,control,0
4445,56,organic,high_value,treatment,0
4446,76,organic,medium_value,treatment,0
4447,3,organic,low_value,treatment,0
4448,85,organic,medium_value,treatment,0
4449,6,paid_ads,low_value,treatment,0
4450,60,partner,medium_value,treatment,0
4451,53,organic,high_value,treatment,0
4452,87,referral,low_value,treatment,0
4453,67,referral,high_value,control,0
4454,78,organic,low_value,control,0
4455,0,partner,medium_value,treatment,0
4456,54,paid_ads,high_value,treatment,0
4457,2,paid_ads,medium_value,control,0
4458,77,referral,low_value,control,0
4459,37,organic,low_value,treatment,0
4460,0,referral,high_value,treatment,0
4461,37,organic,high_value,control,1
4462,84,referral,medium_value,treatment,0
4463,28,paid_ads,medium_value,treatment,0
4464,4,paid_ads,low_value,treatment,0
4465,73,organic,high_value,treatment,0
4466,20,referral,low_value,control,0
4467,70,referral,medium_value,treatment,0
4468,66,paid_ads,low_value,treatment,0
4469,46,paid_ads,medium_value,treatment,0
4470,83,paid_ads,medium_value,control,0
4471,82,partner,low_value,control,0
4472,34,paid_ads,medium_value,control,0
4473,67,referral,low_value,control,0
4474,68,referral,low_value,treatment,0
4475,0,paid_ads,medium_value,treatment,0
4476,67,organic,medium_value,treatment,0
4477,11,paid_ads,high_value,treatment,0
4478,59,referral,high_value,control,0
4479,26,organic,medium_value,treatment,0
4480,55,paid_ads,high_value,treatment,0
4481,22,referral,medium_value,treatment,0
4482,24,paid_ads,medium_value,treatment,0
4483,20,paid_ads,medium_value,treatment,0
4484,60,organic,medium_value,treatment,0
4485,62,organic,high_value,control,0
4486,51,referral,high_value,treatment,0
4487,87,organic,medium_value,treatment,0
4488,24,organic,medium_value,control,0
4489,54,partner,medium_value,treatment,0
4490,45,organic,medium_value,treatment,0
4491,31,partner,low_value,treatment,0
4492,54,partner,medium_value,treatment,0
4493,4,organic,medium_value,treatment,0
4494,35,organic,low_value,control,0
4495,48,referral,low_value,control,0
4496,57,paid_ads,medium_value,treatment,0
